dataElement,period,orgUnit,categoryOptionCombo,attributeOptionCombo,value
xS1Lke6V3Mi,202405,heJawklBYhN,XVVWpHSO2oX,,1
xS1Lke6V3Mi,202405,heJawklBYhN,mj84eKQr31q,,1
xS1Lke6V3Mi,202405,heJawklBYhN,gEJ6qioKAKT,,2
afMU582wyjr,202405,oprOfxPSkim,Bkx1ls085wh,,5
afMU582wyjr,202405,oprOfxPSkim,yJV2FqniWS4,,1
afMU582wyjr,202405,oprOfxPSkim,nAmNxGivtZp,,7
afMU582wyjr,202405,oprOfxPSkim,Oi2gHeBaXlg,,2
afMU582wyjr,202405,oprOfxPSkim,q6626ce9TuF,,2
afMU582wyjr,202405,oprOfxPSkim,yWgePqkmmHt,,1
afMU582wyjr,202405,oprOfxPSkim,VnG1bujYXFO,,6
afMU582wyjr,202405,oprOfxPSkim,ggKrFA13JV4,,5
afMU582wyjr,202405,oprOfxPSkim,c6giVLetbtS,,5
afMU582wyjr,202405,oprOfxPSkim,d6H2uRuFu1t,,6
afMU582wyjr,202405,oprOfxPSkim,FWUa85QQgwr,,1
afMU582wyjr,202405,oprOfxPSkim,bcE84lWmc6J,,4
afMU582wyjr,202405,oprOfxPSkim,DZdOUyhJ7jY,,4
afMU582wyjr,202405,oprOfxPSkim,z1BDHlCs6ZQ,,1
afMU582wyjr,202405,oprOfxPSkim,BkPc3fi0d9y,,1
afMU582wyjr,202405,oprOfxPSkim,urBNBOj7wJ6,,2
p7EP9qMVwqg,202405,oprOfxPSkim,Bkx1ls085wh,,9
p7EP9qMVwqg,202405,oprOfxPSkim,yJV2FqniWS4,,1
p7EP9qMVwqg,202405,oprOfxPSkim,bcE84lWmc6J,,7
p7EP9qMVwqg,202405,oprOfxPSkim,Dt1XF1qdQEj,,1
p7EP9qMVwqg,202405,oprOfxPSkim,nAmNxGivtZp,,15
p7EP9qMVwqg,202405,oprOfxPSkim,Oi2gHeBaXlg,,4
p7EP9qMVwqg,202405,oprOfxPSkim,q6626ce9TuF,,2
p7EP9qMVwqg,202405,oprOfxPSkim,yWgePqkmmHt,,1
p7EP9qMVwqg,202405,oprOfxPSkim,VnG1bujYXFO,,8
p7EP9qMVwqg,202405,oprOfxPSkim,ggKrFA13JV4,,7
p7EP9qMVwqg,202405,oprOfxPSkim,d6H2uRuFu1t,,18
p7EP9qMVwqg,202405,oprOfxPSkim,ZKxOEssIh8z,,1
p7EP9qMVwqg,202405,oprOfxPSkim,c6giVLetbtS,,12
p7EP9qMVwqg,202405,oprOfxPSkim,urBNBOj7wJ6,,4
p7EP9qMVwqg,202405,oprOfxPSkim,FWUa85QQgwr,,1
p7EP9qMVwqg,202405,oprOfxPSkim,DZdOUyhJ7jY,,6
p7EP9qMVwqg,202405,oprOfxPSkim,z1BDHlCs6ZQ,,1
p7EP9qMVwqg,202405,oprOfxPSkim,KEYtOYaTX8f,,1
p7EP9qMVwqg,202405,oprOfxPSkim,BkPc3fi0d9y,,3
xS1Lke6V3Mi,202405,oprOfxPSkim,gEJ6qioKAKT,,1
xS1Lke6V3Mi,202405,oprOfxPSkim,kwtmCrGyQXV,,2
xS1Lke6V3Mi,202405,oprOfxPSkim,JQvmQoGt2fF,,1
afMU582wyjr,202405,qxOseGp1suW,l3prxMDlmR2,,3
afMU582wyjr,202405,qxOseGp1suW,c6giVLetbtS,,2
afMU582wyjr,202405,qxOseGp1suW,Dt1XF1qdQEj,,2
afMU582wyjr,202405,qxOseGp1suW,d6H2uRuFu1t,,4
afMU582wyjr,202405,qxOseGp1suW,Bkx1ls085wh,,2
afMU582wyjr,202405,qxOseGp1suW,bcE84lWmc6J,,1
afMU582wyjr,202405,qxOseGp1suW,q6626ce9TuF,,2
afMU582wyjr,202405,qxOseGp1suW,FWUa85QQgwr,,1
afMU582wyjr,202405,qxOseGp1suW,nAmNxGivtZp,,1
afMU582wyjr,202405,qxOseGp1suW,yWgePqkmmHt,,1
afMU582wyjr,202405,qxOseGp1suW,DZdOUyhJ7jY,,1
p7EP9qMVwqg,202405,qxOseGp1suW,d6H2uRuFu1t,,13
p7EP9qMVwqg,202405,qxOseGp1suW,l3prxMDlmR2,,4
p7EP9qMVwqg,202405,qxOseGp1suW,c6giVLetbtS,,5
p7EP9qMVwqg,202405,qxOseGp1suW,Dt1XF1qdQEj,,2
p7EP9qMVwqg,202405,qxOseGp1suW,Bkx1ls085wh,,9
p7EP9qMVwqg,202405,qxOseGp1suW,bcE84lWmc6J,,1
p7EP9qMVwqg,202405,qxOseGp1suW,q6626ce9TuF,,3
p7EP9qMVwqg,202405,qxOseGp1suW,FWUa85QQgwr,,1
p7EP9qMVwqg,202405,qxOseGp1suW,YE2FhUwTqmw,,2
p7EP9qMVwqg,202405,qxOseGp1suW,KXYtnasHRY1,,3
p7EP9qMVwqg,202405,qxOseGp1suW,VnG1bujYXFO,,4
p7EP9qMVwqg,202405,qxOseGp1suW,nAmNxGivtZp,,7
p7EP9qMVwqg,202405,qxOseGp1suW,ZKxOEssIh8z,,1
p7EP9qMVwqg,202405,qxOseGp1suW,BkPc3fi0d9y,,1
p7EP9qMVwqg,202405,qxOseGp1suW,yWgePqkmmHt,,1
p7EP9qMVwqg,202405,qxOseGp1suW,DZdOUyhJ7jY,,2
p7EP9qMVwqg,202405,qxOseGp1suW,KEYtOYaTX8f,,2
p7EP9qMVwqg,202405,qxOseGp1suW,q05S3F3dR5x,,1
p7EP9qMVwqg,202405,qxOseGp1suW,ggKrFA13JV4,,2
p7EP9qMVwqg,202405,qxOseGp1suW,urBNBOj7wJ6,,1
p7EP9qMVwqg,202405,qxOseGp1suW,Ex9UGjgH5kz,,2
p7EP9qMVwqg,202405,qxOseGp1suW,Oi2gHeBaXlg,,1
p7EP9qMVwqg,202405,qxOseGp1suW,LNnXcqLQysq,,1
xS1Lke6V3Mi,202405,qxOseGp1suW,gEJ6qioKAKT,,3
xS1Lke6V3Mi,202405,qxOseGp1suW,tYUgvzb1vme,,5
xS1Lke6V3Mi,202405,qxOseGp1suW,Ef4KxbjGxbT,,2
xS1Lke6V3Mi,202405,qxOseGp1suW,Il8BA9vyEMR,,1
xS1Lke6V3Mi,202405,qxOseGp1suW,rvysI7BkacY,,2
xS1Lke6V3Mi,202405,qxOseGp1suW,XVVWpHSO2oX,,1
xS1Lke6V3Mi,202405,qxOseGp1suW,JQvmQoGt2fF,,3
xS1Lke6V3Mi,202405,qxOseGp1suW,rHGpmF6nIpk,,1
xS1Lke6V3Mi,202405,qxOseGp1suW,h1WIloP9kCN,,1
xS1Lke6V3Mi,202405,qxOseGp1suW,kwtmCrGyQXV,,2
xS1Lke6V3Mi,202405,qxOseGp1suW,qLX4sVePBgY,,2
xS1Lke6V3Mi,202405,qxOseGp1suW,CIOzXSqTsag,,1
xS1Lke6V3Mi,202405,qxOseGp1suW,CRGd8gELPHe,,1
xS1Lke6V3Mi,202405,qxOseGp1suW,mj84eKQr31q,,1
afMU582wyjr,202405,qzSCbktjbqN,VnG1bujYXFO,,1
afMU582wyjr,202405,qzSCbktjbqN,q6626ce9TuF,,1
afMU582wyjr,202405,qzSCbktjbqN,Bkx1ls085wh,,5
afMU582wyjr,202405,qzSCbktjbqN,nAmNxGivtZp,,4
afMU582wyjr,202405,qzSCbktjbqN,FWUa85QQgwr,,1
afMU582wyjr,202405,qzSCbktjbqN,d6H2uRuFu1t,,2
afMU582wyjr,202405,qzSCbktjbqN,KEYtOYaTX8f,,1
afMU582wyjr,202405,qzSCbktjbqN,zZ9qcv1TDrd,,1
afMU582wyjr,202405,qzSCbktjbqN,urBNBOj7wJ6,,1
afMU582wyjr,202405,qzSCbktjbqN,c6giVLetbtS,,1
p7EP9qMVwqg,202405,qzSCbktjbqN,Bkx1ls085wh,,23
p7EP9qMVwqg,202405,qzSCbktjbqN,d6H2uRuFu1t,,32
p7EP9qMVwqg,202405,qzSCbktjbqN,DZdOUyhJ7jY,,8
p7EP9qMVwqg,202405,qzSCbktjbqN,VnG1bujYXFO,,12
p7EP9qMVwqg,202405,qzSCbktjbqN,q6626ce9TuF,,5
p7EP9qMVwqg,202405,qzSCbktjbqN,urBNBOj7wJ6,,9
p7EP9qMVwqg,202405,qzSCbktjbqN,LNnXcqLQysq,,5
p7EP9qMVwqg,202405,qzSCbktjbqN,c6giVLetbtS,,11
p7EP9qMVwqg,202405,qzSCbktjbqN,nAmNxGivtZp,,33
p7EP9qMVwqg,202405,qzSCbktjbqN,Dt1XF1qdQEj,,4
p7EP9qMVwqg,202405,qzSCbktjbqN,FWUa85QQgwr,,1
p7EP9qMVwqg,202405,qzSCbktjbqN,z1BDHlCs6ZQ,,2
p7EP9qMVwqg,202405,qzSCbktjbqN,yWgePqkmmHt,,1
p7EP9qMVwqg,202405,qzSCbktjbqN,Ex9UGjgH5kz,,3
p7EP9qMVwqg,202405,qzSCbktjbqN,KEYtOYaTX8f,,5
p7EP9qMVwqg,202405,qzSCbktjbqN,l3prxMDlmR2,,3
p7EP9qMVwqg,202405,qzSCbktjbqN,zZ9qcv1TDrd,,5
p7EP9qMVwqg,202405,qzSCbktjbqN,ggKrFA13JV4,,3
p7EP9qMVwqg,202405,qzSCbktjbqN,KXYtnasHRY1,,1
p7EP9qMVwqg,202405,qzSCbktjbqN,YE2FhUwTqmw,,1
p7EP9qMVwqg,202405,qzSCbktjbqN,Oi2gHeBaXlg,,1
p7EP9qMVwqg,202405,qzSCbktjbqN,bcE84lWmc6J,,1
p7EP9qMVwqg,202405,qzSCbktjbqN,TQ1rNJaFOXG,,1
p7EP9qMVwqg,202405,qzSCbktjbqN,yJV2FqniWS4,,1
p7EP9qMVwqg,202405,qzSCbktjbqN,q05S3F3dR5x,,1
xS1Lke6V3Mi,202405,qzSCbktjbqN,gEJ6qioKAKT,,4
xS1Lke6V3Mi,202405,qzSCbktjbqN,JQvmQoGt2fF,,3
xS1Lke6V3Mi,202405,qzSCbktjbqN,cnkfBn8ylWz,,1
afMU582wyjr,202405,r7ffzKHAPjn,c6giVLetbtS,,1
afMU582wyjr,202405,r7ffzKHAPjn,Bkx1ls085wh,,4
afMU582wyjr,202405,r7ffzKHAPjn,d6H2uRuFu1t,,2
afMU582wyjr,202405,r7ffzKHAPjn,ggKrFA13JV4,,1
afMU582wyjr,202405,r7ffzKHAPjn,DZdOUyhJ7jY,,1
afMU582wyjr,202405,r7ffzKHAPjn,q6626ce9TuF,,1
afMU582wyjr,202405,r7ffzKHAPjn,Ex9UGjgH5kz,,1
p7EP9qMVwqg,202405,r7ffzKHAPjn,c6giVLetbtS,,10
p7EP9qMVwqg,202405,r7ffzKHAPjn,Bkx1ls085wh,,23
p7EP9qMVwqg,202405,r7ffzKHAPjn,d6H2uRuFu1t,,27
p7EP9qMVwqg,202405,r7ffzKHAPjn,nAmNxGivtZp,,27
p7EP9qMVwqg,202405,r7ffzKHAPjn,YE2FhUwTqmw,,4
p7EP9qMVwqg,202405,r7ffzKHAPjn,q05S3F3dR5x,,3
p7EP9qMVwqg,202405,r7ffzKHAPjn,VnG1bujYXFO,,24
p7EP9qMVwqg,202405,r7ffzKHAPjn,DZdOUyhJ7jY,,9
p7EP9qMVwqg,202405,r7ffzKHAPjn,ggKrFA13JV4,,21
p7EP9qMVwqg,202405,r7ffzKHAPjn,zZ9qcv1TDrd,,2
p7EP9qMVwqg,202405,r7ffzKHAPjn,q6626ce9TuF,,10
p7EP9qMVwqg,202405,r7ffzKHAPjn,Ex9UGjgH5kz,,3
p7EP9qMVwqg,202405,r7ffzKHAPjn,BkPc3fi0d9y,,7
p7EP9qMVwqg,202405,r7ffzKHAPjn,TQ1rNJaFOXG,,4
p7EP9qMVwqg,202405,r7ffzKHAPjn,urBNBOj7wJ6,,5
p7EP9qMVwqg,202405,r7ffzKHAPjn,KEYtOYaTX8f,,7
p7EP9qMVwqg,202405,r7ffzKHAPjn,KXYtnasHRY1,,5
p7EP9qMVwqg,202405,r7ffzKHAPjn,l3prxMDlmR2,,4
p7EP9qMVwqg,202405,r7ffzKHAPjn,bcE84lWmc6J,,6
p7EP9qMVwqg,202405,r7ffzKHAPjn,DnVRKKNTMBf,,2
p7EP9qMVwqg,202405,r7ffzKHAPjn,Dt1XF1qdQEj,,8
p7EP9qMVwqg,202405,r7ffzKHAPjn,LNnXcqLQysq,,3
p7EP9qMVwqg,202405,r7ffzKHAPjn,Oi2gHeBaXlg,,4
p7EP9qMVwqg,202405,r7ffzKHAPjn,FWUa85QQgwr,,3
p7EP9qMVwqg,202405,r7ffzKHAPjn,ZKxOEssIh8z,,4
p7EP9qMVwqg,202405,r7ffzKHAPjn,yWgePqkmmHt,,2
p7EP9qMVwqg,202405,r7ffzKHAPjn,z1BDHlCs6ZQ,,1
xS1Lke6V3Mi,202405,r7ffzKHAPjn,gEJ6qioKAKT,,2
xS1Lke6V3Mi,202405,r7ffzKHAPjn,kwtmCrGyQXV,,3
xS1Lke6V3Mi,202405,r7ffzKHAPjn,tYUgvzb1vme,,1
xS1Lke6V3Mi,202405,r7ffzKHAPjn,rvysI7BkacY,,1
xS1Lke6V3Mi,202405,r7ffzKHAPjn,CIOzXSqTsag,,1
xS1Lke6V3Mi,202405,r7ffzKHAPjn,Ef4KxbjGxbT,,2
xS1Lke6V3Mi,202405,r7ffzKHAPjn,JQvmQoGt2fF,,1
afMU582wyjr,202405,rnvnawOH29g,urBNBOj7wJ6,,1
afMU582wyjr,202405,rnvnawOH29g,ggKrFA13JV4,,5
afMU582wyjr,202405,rnvnawOH29g,Oi2gHeBaXlg,,2
afMU582wyjr,202405,rnvnawOH29g,q6626ce9TuF,,1
afMU582wyjr,202405,rnvnawOH29g,d6H2uRuFu1t,,3
afMU582wyjr,202405,rnvnawOH29g,KEYtOYaTX8f,,1
afMU582wyjr,202405,rnvnawOH29g,z1BDHlCs6ZQ,,2
afMU582wyjr,202405,rnvnawOH29g,BkPc3fi0d9y,,3
afMU582wyjr,202405,rnvnawOH29g,Bkx1ls085wh,,2
afMU582wyjr,202405,rnvnawOH29g,VnG1bujYXFO,,2
afMU582wyjr,202405,rnvnawOH29g,bcE84lWmc6J,,2
afMU582wyjr,202405,rnvnawOH29g,l3prxMDlmR2,,1
afMU582wyjr,202405,rnvnawOH29g,DZdOUyhJ7jY,,1
afMU582wyjr,202405,rnvnawOH29g,nAmNxGivtZp,,4
afMU582wyjr,202405,rnvnawOH29g,c6giVLetbtS,,2
p7EP9qMVwqg,202405,rnvnawOH29g,BkPc3fi0d9y,,19
p7EP9qMVwqg,202405,rnvnawOH29g,Oi2gHeBaXlg,,28
p7EP9qMVwqg,202405,rnvnawOH29g,z1BDHlCs6ZQ,,9
p7EP9qMVwqg,202405,rnvnawOH29g,Bkx1ls085wh,,25
p7EP9qMVwqg,202405,rnvnawOH29g,ZKxOEssIh8z,,6
p7EP9qMVwqg,202405,rnvnawOH29g,ggKrFA13JV4,,61
p7EP9qMVwqg,202405,rnvnawOH29g,VnG1bujYXFO,,63
p7EP9qMVwqg,202405,rnvnawOH29g,nAmNxGivtZp,,56
p7EP9qMVwqg,202405,rnvnawOH29g,bcE84lWmc6J,,22
p7EP9qMVwqg,202405,rnvnawOH29g,d6H2uRuFu1t,,46
p7EP9qMVwqg,202405,rnvnawOH29g,q6626ce9TuF,,43
p7EP9qMVwqg,202405,rnvnawOH29g,DnVRKKNTMBf,,2
p7EP9qMVwqg,202405,rnvnawOH29g,urBNBOj7wJ6,,26
p7EP9qMVwqg,202405,rnvnawOH29g,zZ9qcv1TDrd,,15
p7EP9qMVwqg,202405,rnvnawOH29g,Dt1XF1qdQEj,,8
p7EP9qMVwqg,202405,rnvnawOH29g,yJV2FqniWS4,,5
p7EP9qMVwqg,202405,rnvnawOH29g,KEYtOYaTX8f,,23
p7EP9qMVwqg,202405,rnvnawOH29g,yWgePqkmmHt,,6
p7EP9qMVwqg,202405,rnvnawOH29g,DZdOUyhJ7jY,,23
p7EP9qMVwqg,202405,rnvnawOH29g,c6giVLetbtS,,23
p7EP9qMVwqg,202405,rnvnawOH29g,l3prxMDlmR2,,12
p7EP9qMVwqg,202405,rnvnawOH29g,TQ1rNJaFOXG,,3
xS1Lke6V3Mi,202405,rnvnawOH29g,JQvmQoGt2fF,,2
xS1Lke6V3Mi,202405,rnvnawOH29g,XEpB6AWLFsL,,1
xS1Lke6V3Mi,202405,rnvnawOH29g,FDKJX1wHd69,,1
xS1Lke6V3Mi,202405,rnvnawOH29g,gEJ6qioKAKT,,1
xS1Lke6V3Mi,202405,rnvnawOH29g,qLX4sVePBgY,,4
xS1Lke6V3Mi,202405,rnvnawOH29g,rvysI7BkacY,,3
xS1Lke6V3Mi,202405,rnvnawOH29g,kwtmCrGyQXV,,4
xS1Lke6V3Mi,202405,rnvnawOH29g,Ef4KxbjGxbT,,1
xS1Lke6V3Mi,202405,rnvnawOH29g,tYUgvzb1vme,,2
xS1Lke6V3Mi,202405,rnvnawOH29g,rHGpmF6nIpk,,1
xS1Lke6V3Mi,202405,rnvnawOH29g,h1WIloP9kCN,,1
afMU582wyjr,202405,x5H7RTfEiSC,KEYtOYaTX8f,,1
afMU582wyjr,202405,x5H7RTfEiSC,l3prxMDlmR2,,1
afMU582wyjr,202405,x5H7RTfEiSC,Bkx1ls085wh,,2
p7EP9qMVwqg,202405,x5H7RTfEiSC,c6giVLetbtS,,13
p7EP9qMVwqg,202405,x5H7RTfEiSC,KEYtOYaTX8f,,6
p7EP9qMVwqg,202405,x5H7RTfEiSC,d6H2uRuFu1t,,25
p7EP9qMVwqg,202405,x5H7RTfEiSC,bcE84lWmc6J,,10
p7EP9qMVwqg,202405,x5H7RTfEiSC,l3prxMDlmR2,,8
p7EP9qMVwqg,202405,x5H7RTfEiSC,VnG1bujYXFO,,28
p7EP9qMVwqg,202405,x5H7RTfEiSC,nAmNxGivtZp,,37
p7EP9qMVwqg,202405,x5H7RTfEiSC,DZdOUyhJ7jY,,10
p7EP9qMVwqg,202405,x5H7RTfEiSC,q6626ce9TuF,,7
p7EP9qMVwqg,202405,x5H7RTfEiSC,Bkx1ls085wh,,12
p7EP9qMVwqg,202405,x5H7RTfEiSC,Oi2gHeBaXlg,,10
p7EP9qMVwqg,202405,x5H7RTfEiSC,Ex9UGjgH5kz,,6
p7EP9qMVwqg,202405,x5H7RTfEiSC,q05S3F3dR5x,,3
p7EP9qMVwqg,202405,x5H7RTfEiSC,ggKrFA13JV4,,9
p7EP9qMVwqg,202405,x5H7RTfEiSC,yWgePqkmmHt,,2
p7EP9qMVwqg,202405,x5H7RTfEiSC,Dt1XF1qdQEj,,6
p7EP9qMVwqg,202405,x5H7RTfEiSC,BkPc3fi0d9y,,4
p7EP9qMVwqg,202405,x5H7RTfEiSC,KXYtnasHRY1,,3
p7EP9qMVwqg,202405,x5H7RTfEiSC,LNnXcqLQysq,,4
p7EP9qMVwqg,202405,x5H7RTfEiSC,FWUa85QQgwr,,2
p7EP9qMVwqg,202405,x5H7RTfEiSC,urBNBOj7wJ6,,5
p7EP9qMVwqg,202405,x5H7RTfEiSC,yJV2FqniWS4,,4
p7EP9qMVwqg,202405,x5H7RTfEiSC,ZKxOEssIh8z,,4
p7EP9qMVwqg,202405,x5H7RTfEiSC,zZ9qcv1TDrd,,2
p7EP9qMVwqg,202405,x5H7RTfEiSC,z1BDHlCs6ZQ,,1
xS1Lke6V3Mi,202405,x5H7RTfEiSC,JQvmQoGt2fF,,2
xS1Lke6V3Mi,202405,x5H7RTfEiSC,gEJ6qioKAKT,,3
xS1Lke6V3Mi,202405,x5H7RTfEiSC,kwtmCrGyQXV,,3
afMU582wyjr,202405,ylUEBY5uoL7,z1BDHlCs6ZQ,,1
afMU582wyjr,202405,ylUEBY5uoL7,Bkx1ls085wh,,7
afMU582wyjr,202405,ylUEBY5uoL7,d6H2uRuFu1t,,7
afMU582wyjr,202405,ylUEBY5uoL7,nAmNxGivtZp,,3
afMU582wyjr,202405,ylUEBY5uoL7,YE2FhUwTqmw,,2
afMU582wyjr,202405,ylUEBY5uoL7,c6giVLetbtS,,3
afMU582wyjr,202405,ylUEBY5uoL7,LNnXcqLQysq,,1
p7EP9qMVwqg,202405,ylUEBY5uoL7,d6H2uRuFu1t,,97
p7EP9qMVwqg,202405,ylUEBY5uoL7,z1BDHlCs6ZQ,,16
p7EP9qMVwqg,202405,ylUEBY5uoL7,VnG1bujYXFO,,16
p7EP9qMVwqg,202405,ylUEBY5uoL7,Bkx1ls085wh,,147
p7EP9qMVwqg,202405,ylUEBY5uoL7,c6giVLetbtS,,117
p7EP9qMVwqg,202405,ylUEBY5uoL7,nAmNxGivtZp,,56
p7EP9qMVwqg,202405,ylUEBY5uoL7,YE2FhUwTqmw,,9
p7EP9qMVwqg,202405,ylUEBY5uoL7,l3prxMDlmR2,,33
p7EP9qMVwqg,202405,ylUEBY5uoL7,KXYtnasHRY1,,11
p7EP9qMVwqg,202405,ylUEBY5uoL7,urBNBOj7wJ6,,9
p7EP9qMVwqg,202405,ylUEBY5uoL7,KEYtOYaTX8f,,12
p7EP9qMVwqg,202405,ylUEBY5uoL7,Dt1XF1qdQEj,,3
p7EP9qMVwqg,202405,ylUEBY5uoL7,zZ9qcv1TDrd,,3
p7EP9qMVwqg,202405,ylUEBY5uoL7,bcE84lWmc6J,,2
p7EP9qMVwqg,202405,ylUEBY5uoL7,ggKrFA13JV4,,6
p7EP9qMVwqg,202405,ylUEBY5uoL7,q6626ce9TuF,,3
p7EP9qMVwqg,202405,ylUEBY5uoL7,Oi2gHeBaXlg,,6
p7EP9qMVwqg,202405,ylUEBY5uoL7,LNnXcqLQysq,,7
p7EP9qMVwqg,202405,ylUEBY5uoL7,q05S3F3dR5x,,3
p7EP9qMVwqg,202405,ylUEBY5uoL7,BkPc3fi0d9y,,1
p7EP9qMVwqg,202405,ylUEBY5uoL7,FWUa85QQgwr,,1
p7EP9qMVwqg,202405,ylUEBY5uoL7,DZdOUyhJ7jY,,3
p7EP9qMVwqg,202405,ylUEBY5uoL7,DnVRKKNTMBf,,2
xS1Lke6V3Mi,202405,ylUEBY5uoL7,h1WIloP9kCN,,5
xS1Lke6V3Mi,202405,ylUEBY5uoL7,XEpB6AWLFsL,,4
xS1Lke6V3Mi,202405,ylUEBY5uoL7,Ef4KxbjGxbT,,1
xS1Lke6V3Mi,202405,ylUEBY5uoL7,tYUgvzb1vme,,11
xS1Lke6V3Mi,202405,ylUEBY5uoL7,gEJ6qioKAKT,,7
xS1Lke6V3Mi,202405,ylUEBY5uoL7,Il8BA9vyEMR,,1
xS1Lke6V3Mi,202405,ylUEBY5uoL7,FDKJX1wHd69,,1
xS1Lke6V3Mi,202405,ylUEBY5uoL7,CRGd8gELPHe,,1
xS1Lke6V3Mi,202405,ylUEBY5uoL7,kwtmCrGyQXV,,14
xS1Lke6V3Mi,202405,ylUEBY5uoL7,JQvmQoGt2fF,,4
xS1Lke6V3Mi,202405,ylUEBY5uoL7,cnkfBn8ylWz,,1
xS1Lke6V3Mi,202405,ylUEBY5uoL7,rHGpmF6nIpk,,2
xS1Lke6V3Mi,202405,ylUEBY5uoL7,TRrp9joSTDX,,1
